geoid,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,year,units,prior_cost,cost,icost,prior_reduction,reduction,ireduction,z,diversification,emissions,status,base_emissions,base_vmt,base_ef,total_cost,n_years,max_annual_policies,min_annual_policies,min_total_policies,max_total_policies,max_annual_policy_scale,max_total_cost,max_annual_cost,min_annual_cost,min_total_cost,min_emissions_chg,min_annual_emissions_chg,effect_emissions,effect_vmt,effect_ef
36105,10,10,100,10,10,10,10,10,10,10,2040,30000,85500000,91200000,0.11810411810411811,96272.07456451301,102690.21286881388,0.5520742080562187,0.33508916308016834,0.1,286295.18713118613,success,388985.4,951940137.9,4.0862380365440837e-4,10,16,10,0,1,160,100,480000000,30000000,0,0,0,0,NA,NA,NA
36105,10,10,100,10,10,10,10,10,10,10,2041,30000,91200000,96900000,0.12548562548562547,102690.21286881388,109108.35117311474,0.5240788460597323,0.3247822357726789,0.1,281661.6688268853,success,390770.02,959163591.64,4.0740706111650095e-4,10,17,10,0,1,170,100,510000000,30000000,0,0,0,0,NA,NA,NA
36105,10,10,100,10,10,10,10,10,10,10,2042,30000,96900000,102600000,0.13286713286713286,109108.35117311474,115526.48947741561,0.496083484063246,0.3144753084651894,0.1,277028.1505225844,success,392554.64,966387045.38,4.0620850815072833e-4,10,18,10,0,1,180,100,540000000,30000000,0,0,0,0,NA,NA,NA
36105,10,10,100,10,10,10,10,10,10,10,2043,30000,102600000,108300000,0.14024864024864026,115526.48947741561,121944.62778171648,0.46808812206675965,0.30416838115769995,0.1,272394.63221828354,success,394339.26,973610499.12,4.0502773989847525e-4,10,19,10,0,1,190,100,570000000,30000000,0,0,0,0,NA,NA,NA
36105,10,10,100,10,10,10,10,10,10,10,2044,30000,108300000,114000000,0.14763014763014762,121944.62778171648,128362.76608601735,0.4400927600702733,0.29386145385021045,0.1,267761.11391398264,success,396123.88,980833952.86,4.0386436342761985e-4,10,20,10,0,1,200,100,600000000,30000000,0,0,0,0,NA,NA,NA
36105,10,10,100,10,10,10,10,10,10,10,2045,30000,114000000,119700000,0.155011655011655,128362.76608601735,134780.9043903182,0.412097398073787,0.28355452654272095,0.1,263127.5956096818,success,397908.5,988057406.6,4.0271799729657527e-4,10,21,10,0,1,210,100,630000000,30000000,0,0,0,0,NA,NA,NA
36105,10,10,100,10,10,10,10,10,10,10,2046,30000,119700000,125400000,0.1623931623931624,134780.9043903182,141199.04269461907,0.38410203607730065,0.2732475992352315,0.1,259471.77730538094,success,400670.82,995210624.12,4.025990180262466e-4,10,22,10,0,1,220,100,660000000,30000000,0,0,0,0,NA,NA,NA
36105,10,10,100,10,10,10,10,10,10,10,2047,30000,125400000,131100000,0.16977466977466976,141199.04269461907,147617.18099891994,0.3561066740808143,0.262940671927742,0.1,255815.95900108007,success,403433.14,1002363841.64,4.024817369109504e-4,10,23,10,0,1,230,100,690000000,30000000,0,0,0,0,NA,NA,NA
36105,10,10,100,10,10,10,10,10,10,10,2048,30000,131100000,136800000,0.17715617715617715,147617.18099891994,154035.3193032208,0.328111312084328,0.25263374462025256,0.1,252160.14069677916,success,406195.45999999996,1009517059.1600001,4.0236611785241893e-4,10,24,10,0,1,240,100,720000000,30000000,0,0,0,0,NA,NA,NA
36105,10,10,100,10,10,10,10,10,10,10,2049,30000,136800000,142500000,0.18453768453768454,154035.3193032208,160453.45760752168,0.30011595008784164,0.2423268173127631,0.1,248504.3223924783,success,408957.77999999997,1016670276.6800001,4.0225212576832384e-4,10,25,10,0,1,250,100,750000000,30000000,0,0,0,0,NA,NA,NA
36105,10,10,100,10,10,10,10,10,10,10,2050,30000,142500000,148200000,0.1919191919191919,160453.45760752168,166871.59591182254,0.2721205880913553,0.23201989000527362,0.1,244848.50408817743,success,411720.1,1023823494.2,4.021397265567848e-4,10,26,10,0,1,260,100,780000000,30000000,0,0,0,0,NA,NA,NA
36107,10,10,100,10,10,10,10,10,10,10,2025,30000,0,5700000,0.007381507381507382,0,6418.138304300866,0.959608997947763,0.4834952526646352,0.1,286772.16169569915,success,293190.3,611810096,4.7921781924958624e-4,10,1,10,0,1,10,100,30000000,30000000,0,0,0,0,NA,NA,NA
36107,10,10,100,10,10,10,10,10,10,10,2026,30000,5700000,11400000,0.014763014763014764,6418.138304300866,12836.276608601733,0.919217995895526,0.4669905053292704,0.1,277028.02339139825,success,289864.3,616109080.42,4.7047561740593116e-4,10,2,10,0,1,20,100,60000000,30000000,0,0,0,0,NA,NA,NA
36107,10,10,100,10,10,10,10,10,10,10,2027,30000,11400000,17100000,0.022144522144522144,12836.276608601733,19254.414912902597,0.8788269938432891,0.4504857579939056,0.1,267283.8850870974,success,286538.3,620408064.84,4.6185456998193067e-4,10,3,10,0,1,30,100,90000000,30000000,0,0,0,0,NA,NA,NA
36107,10,10,100,10,10,10,10,10,10,10,2028,30000,17100000,22800000,0.029526029526029528,19254.414912902597,25672.553217203465,0.8384359917910521,0.43398101065854083,0.1,257539.74678279652,success,283212.3,624707049.26,4.5335217576859523e-4,10,4,10,0,1,40,100,120000000,30000000,0,0,0,0,NA,NA,NA
36107,10,10,100,10,10,10,10,10,10,10,2029,30000,22800000,28500000,0.036907536907536904,25672.553217203465,32090.691521504334,0.7980449897388151,0.41747626332317606,0.1,247795.60847849565,success,279886.3,629006033.6800001,4.449660019356652e-4,10,5,10,0,1,50,100,150000000,30000000,0,0,0,0,NA,NA,NA
36107,10,10,100,10,10,10,10,10,10,10,2030,30000,28500000,34200000,0.04428904428904429,32090.691521504334,38508.8298258052,0.7576539876865781,0.4009715159878112,0.1,238051.47017419478,success,276560.3,633305018.1,4.3669368171077815e-4,10,6,10,0,1,60,100,180000000,30000000,0,0,0,0,NA,NA,NA
36107,10,10,100,10,10,10,10,10,10,10,2031,30000,34200000,39900000,0.05167055167055167,38508.8298258052,44926.96813010607,0.7172629856343411,0.38446676865244644,0.1,229827.67186989394,success,274754.64,636812287.58,4.3145310691807866e-4,10,7,10,0,1,70,100,210000000,30000000,0,0,0,0,NA,NA,NA
36107,10,10,100,10,10,10,10,10,10,10,2032,30000,39900000,45600000,0.059052059052059055,44926.96813010607,51345.10643440694,0.6768719835821042,0.3679620213170816,0.1,221603.87356559304,success,272948.98,640319557.0600001,4.262699412981131e-4,10,8,10,0,1,80,100,240000000,30000000,0,0,0,0,NA,NA,NA
36107,10,10,100,10,10,10,10,10,10,10,2033,30000,45600000,51300000,0.06643356643356643,51345.10643440694,57763.24473870781,0.6364809815298671,0.35145727398171683,0.1,213380.0752612922,success,271143.32,643826826.54,4.211432466353657e-4,10,9,10,0,1,90,100,270000000,30000000,0,0,0,0,NA,NA,NA
36107,10,10,100,10,10,10,10,10,10,10,2034,30000,51300000,57000000,0.07381507381507381,57763.24473870781,64181.383043008675,0.5960899794776302,0.334952526646352,0.1,205156.2769569913,success,269337.66,647334096.02,4.1607210504740434e-4,10,10,10,0,1,100,100,300000000,30000000,0,0,0,0,NA,NA,NA
36107,10,10,100,10,10,10,10,10,10,10,2035,30000,57000000,62700000,0.0811965811965812,64181.383043008675,70599.52134730954,0.5556989774253933,0.3184477793109872,0.1,196932.47865269048,success,267532,650841365.5,4.110556184370245e-4,10,11,10,0,1,110,100,330000000,30000000,0,0,0,0,NA,NA,NA
36107,10,10,100,10,10,10,10,10,10,10,2036,30000,62700000,68400000,0.08857808857808858,70599.52134730954,77017.6596516104,0.5153079753731562,0.3019430319756225,0.1,190773.7203483896,success,267791.38,655591960.7,4.0847264160175046e-4,10,12,10,0,1,120,100,360000000,30000000,0,0,0,0,NA,NA,NA
36107,10,10,100,10,10,10,10,10,10,10,2037,30000,68400000,74100000,0.09595959595959595,77017.6596516104,83435.79795591127,0.4749169733209193,0.2854382846402576,0.1,184614.96204408875,success,268050.76,660342555.9,4.0592682934793725e-4,10,13,10,0,1,130,100,390000000,30000000,0,0,0,0,NA,NA,NA
36107,10,10,100,10,10,10,10,10,10,10,2038,30000,74100000,79800000,0.10334110334110334,83435.79795591127,89853.93626021214,0.4345259712686823,0.26893353730489283,0.1,178456.20373978786,success,268310.14,665093151.1,4.0341738530345845e-4,10,14,10,0,1,140,100,420000000,30000000,0,0,0,0,NA,NA,NA
36107,10,10,100,10,10,10,10,10,10,10,2039,30000,79800000,85500000,0.11072261072261072,89853.93626021214,96272.07456451301,0.3941349692164453,0.25242878996952806,0.1,172297.44543548702,success,268569.52,669843746.3,4.009435356879737e-4,10,15,10,0,1,150,100,450000000,30000000,0,0,0,0,NA,NA,NA
36107,10,10,100,10,10,10,10,10,10,10,2040,30000,85500000,91200000,0.11810411810411811,96272.07456451301,102690.21286881388,0.3537439671642083,0.2359240426341632,0.1,166138.68713118613,success,268828.9,674594341.5,3.9850452851745424e-4,10,16,10,0,1,160,100,480000000,30000000,0,0,0,0,NA,NA,NA
36107,10,10,100,10,10,10,10,10,10,10,2041,30000,91200000,96900000,0.12548562548562547,102690.21286881388,109108.35117311474,0.3133529651119713,0.21941929529879842,0.1,160962.38882688526,success,270070.74,679704787.5,3.973353505326016e-4,10,17,10,0,1,170,100,510000000,30000000,0,0,0,0,NA,NA,NA
36107,10,10,100,10,10,10,10,10,10,10,2042,30000,96900000,102600000,0.13286713286713286,109108.35117311474,115526.48947741561,0.2729619630597343,0.20291454796343358,0.1,155786.0905225844,success,271312.58,684815233.5,3.9618362257124064e-4,10,18,10,0,1,180,100,540000000,30000000,0,0,0,0,NA,NA,NA
36107,10,10,100,10,10,10,10,10,10,10,2043,30000,102600000,108300000,0.14024864024864026,115526.48947741561,121944.62778171648,0.2325709610074973,0.18640980062806878,0.1,150609.79221828352,success,272554.42,689925679.5,3.9504895686376607e-4,10,19,10,0,1,190,100,570000000,30000000,0,0,0,0,NA,NA,NA
36107,10,10,100,10,10,10,10,10,10,10,2044,30000,108300000,114000000,0.14763014763014762,121944.62778171648,128362.76608601735,0.1921799589552603,0.16990505329270397,0.1,145433.49391398265,success,273796.26,695036125.5,3.939309770453076e-4,10,20,10,0,1,200,100,600000000,30000000,0,0,0,0,NA,NA,NA
36107,10,10,100,10,10,10,10,10,10,10,2045,30000,114000000,119700000,0.155011655011655,128362.76608601735,134780.9043903182,0.1517889569030234,0.15340030595733914,0.1,140257.19560968177,success,275038.1,700146571.5,3.9282931773950704e-4,10,21,10,0,1,210,100,630000000,30000000,0,0,0,0,NA,NA,NA
36107,10,10,100,10,10,10,10,10,10,10,2046,30000,119700000,125400000,0.1623931623931624,134780.9043903182,141199.04269461907,0.11139795485078652,0.13689555862197442,0.1,135754.07730538092,success,276953.12,705203686.14,3.927278394075469e-4,10,22,10,0,1,220,100,660000000,30000000,0,0,0,0,NA,NA,NA
36107,10,10,100,10,10,10,10,10,10,10,2047,30000,125400000,131100000,0.16977466977466976,141199.04269461907,147617.18099891994,0.07100695279854952,0.12039081128660964,0.1,131250.95900108007,success,278868.14,710260800.78,3.9262780614353256e-4,10,23,10,0,1,230,100,690000000,30000000,0,0,0,0,NA,NA,NA
36107,10,10,100,10,10,10,10,10,10,10,2048,30000,131100000,136800000,0.17715617715617715,147617.18099891994,154035.3193032208,0.030615950746312515,0.10388606395124483,0.1,126747.84069677917,success,280783.16,715317915.4200001,3.92529187298682e-4,10,24,10,0,1,240,100,720000000,30000000,0,0,0,0,NA,NA,NA
36107,10,10,100,10,10,10,10,10,10,10,2049,30000,136800000,142500000,0.18453768453768454,154035.3193032208,160453.45760752168,-0.009775051305924487,0.08738131661588003,0.1,122244.72239247832,success,282698.18,720375030.0600001,3.924319530848453e-4,10,25,10,0,1,250,100,750000000,30000000,0,0,0,0,NA,NA,NA
36107,10,10,100,10,10,10,10,10,10,10,2050,30000,142500000,148200000,0.1919191919191919,160453.45760752168,166871.59591182254,-0.05016605335816138,0.07087656928051522,0.1,117741.60408817747,success,284613.2,725432144.7,3.923360745445059e-4,10,26,10,0,1,260,100,780000000,30000000,0,0,0,0,NA,NA,NA
36109,10,10,100,10,10,10,10,10,10,10,2025,30000,0,5700000,0.007381507381507382,0,6418.138304300866,0.9677323851462526,0.48755694626387996,0.1,355608.86169569916,success,362027,787066250.4,4.5997017381448123e-4,10,1,10,0,1,10,100,30000000,30000000,0,0,0,0,NA,NA,NA
36109,10,10,100,10,10,10,10,10,10,10,2026,30000,5700000,11400000,0.014763014763014764,6418.138304300866,12836.276608601733,0.9354647702925052,0.47511389252775993,0.1,345193.4833913983,success,358029.76,792534838.66,4.517527085690626e-4,10,2,10,0,1,20,100,60000000,30000000,0,0,0,0,NA,NA,NA
36109,10,10,100,10,10,10,10,10,10,10,2027,30000,11400000,17100000,0.022144522144522144,12836.276608601733,19254.414912902597,0.9031971554387577,0.46267083879163995,0.1,334778.10508709744,success,354032.52,798003426.92,4.4364786924090726e-4,10,3,10,0,1,30,100,90000000,30000000,0,0,0,0,NA,NA,NA
36109,10,10,100,10,10,10,10,10,10,10,2028,30000,17100000,22800000,0.029526029526029528,19254.414912902597,25672.553217203465,0.8709295405850103,0.45022778505551986,0.1,324362.7267827965,success,350035.27999999997,803472015.1800001,4.356533561677096e-4,10,4,10,0,1,40,100,120000000,30000000,0,0,0,0,NA,NA,NA
36109,10,10,100,10,10,10,10,10,10,10,2029,30000,22800000,28500000,0.036907536907536904,25672.553217203465,32090.691521504334,0.8386619257312629,0.4377847313193999,0.1,313947.34847849567,success,346038.04,808940603.44,4.2776693187173657e-4,10,5,10,0,1,50,100,150000000,30000000,0,0,0,0,NA,NA,NA
36109,10,10,100,10,10,10,10,10,10,10,2030,30000,28500000,34200000,0.04428904428904429,32090.691521504334,38508.8298258052,0.8063943108775153,0.42534167758327984,0.1,303531.9701741948,success,342040.8,814409191.7,4.199864189720441e-4,10,6,10,0,1,60,100,180000000,30000000,0,0,0,0,NA,NA,NA
36109,10,10,100,10,10,10,10,10,10,10,2031,30000,34200000,39900000,0.05167055167055167,38508.8298258052,44926.96813010607,0.7741266960237679,0.41289862384715975,0.1,294948.45186989394,success,339875.42,818788307.48,4.15095595400038e-4,10,7,10,0,1,70,100,210000000,30000000,0,0,0,0,NA,NA,NA
36109,10,10,100,10,10,10,10,10,10,10,2032,30000,39900000,45600000,0.059052059052059055,44926.96813010607,51345.10643440694,0.7418590811700205,0.40045557011103977,0.1,286364.93356559303,success,337710.04,823167423.26,4.102568085876902e-4,10,8,10,0,1,80,100,240000000,30000000,0,0,0,0,NA,NA,NA
36109,10,10,100,10,10,10,10,10,10,10,2033,30000,45600000,51300000,0.06643356643356643,51345.10643440694,57763.24473870781,0.709591466316273,0.38801251637491974,0.1,277781.41526129225,success,335544.66000000003,827546539.0400001,4.054692324485466e-4,10,9,10,0,1,90,100,270000000,30000000,0,0,0,0,NA,NA,NA
36109,10,10,100,10,10,10,10,10,10,10,2034,30000,51300000,57000000,0.07381507381507381,57763.24473870781,64181.383043008675,0.6773238514625257,0.3755694626387997,0.1,269197.89695699135,success,333379.28,831925654.82,4.0073205828966986e-4,10,10,10,0,1,100,100,300000000,30000000,0,0,0,0,NA,NA,NA
36109,10,10,100,10,10,10,10,10,10,10,2035,30000,57000000,62700000,0.0811965811965812,64181.383043008675,70599.52134730954,0.6450562366087782,0.3631264089026797,0.1,260614.3786526905,success,331213.9,836304770.6,3.9604449435625403e-4,10,11,10,0,1,110,100,330000000,30000000,0,0,0,0,NA,NA,NA
36109,10,10,100,10,10,10,10,10,10,10,2036,30000,62700000,68400000,0.08857808857808858,70599.52134730954,77017.6596516104,0.6127886217550308,0.3506833551665597,0.1,254555.2403483896,success,331572.9,842280334.14,3.9366097789585516e-4,10,12,10,0,1,120,100,360000000,30000000,0,0,0,0,NA,NA,NA
36109,10,10,100,10,10,10,10,10,10,10,2037,30000,68400000,74100000,0.09595959595959595,77017.6596516104,83435.79795591127,0.5805210069012834,0.33824030143043965,0.1,248496.10204408877,success,331931.9,848255897.68,3.913110429386246e-4,10,13,10,0,1,130,100,390000000,30000000,0,0,0,0,NA,NA,NA
36109,10,10,100,10,10,10,10,10,10,10,2038,30000,74100000,79800000,0.10334110334110334,83435.79795591127,89853.93626021214,0.5482533920475359,0.3257972476943196,0.1,242436.96373978787,success,332290.9,854231461.22,3.889939847514248e-4,10,14,10,0,1,140,100,420000000,30000000,0,0,0,0,NA,NA,NA
36109,10,10,100,10,10,10,10,10,10,10,2039,30000,79800000,85500000,0.11072261072261072,89853.93626021214,96272.07456451301,0.5159857771937885,0.3133541939581996,0.1,236377.82543548703,success,332649.9,860207024.76,3.8670911818327713e-4,10,15,10,0,1,150,100,450000000,30000000,0,0,0,0,NA,NA,NA
36109,10,10,100,10,10,10,10,10,10,10,2040,30000,85500000,91200000,0.11810411810411811,96272.07456451301,102690.21286881388,0.48371816234004106,0.30091114022207954,0.1,230318.68713118613,success,333008.9,866182588.3,3.84455776989901e-4,10,16,10,0,1,160,100,480000000,30000000,0,0,0,0,NA,NA,NA
36109,10,10,100,10,10,10,10,10,10,10,2041,30000,91200000,96900000,0.12548562548562547,102690.21286881388,109108.35117311474,0.45145054748629365,0.28846808648595956,0.1,225460.14882688527,success,334568.5,872650475.28,3.8339347708789116e-4,10,17,10,0,1,170,100,510000000,30000000,0,0,0,0,NA,NA,NA
36109,10,10,100,10,10,10,10,10,10,10,2042,30000,96900000,102600000,0.13286713286713286,109108.35117311474,115526.48947741561,0.41918293263254613,0.2760250327498395,0.1,220601.6105225844,success,336128.10000000003,879118362.26,3.823468083818614e-4,10,18,10,0,1,180,100,540000000,30000000,0,0,0,0,NA,NA,NA
36109,10,10,100,10,10,10,10,10,10,10,2043,30000,102600000,108300000,0.14024864024864026,115526.48947741561,121944.62778171648,0.38691531777879873,0.26358197901371944,0.1,215743.07221828355,success,337687.7,885586249.24,3.813154283840786e-4,10,19,10,0,1,190,100,570000000,30000000,0,0,0,0,NA,NA,NA
36109,10,10,100,10,10,10,10,10,10,10,2044,30000,108300000,114000000,0.14763014763014762,121944.62778171648,128362.76608601735,0.3546477029250513,0.25113892527759946,0.1,210884.53391398268,success,339247.30000000005,892054136.22,3.8029900453971356e-4,10,20,10,0,1,200,100,600000000,30000000,0,0,0,0,NA,NA,NA
36109,10,10,100,10,10,10,10,10,10,10,2045,30000,114000000,119700000,0.155011655011655,128362.76608601735,134780.9043903182,0.3223800880713039,0.23869587154147942,0.1,206025.99560968182,success,340806.9,898522023.2,3.7929721386933724e-4,10,21,10,0,1,210,100,630000000,30000000,0,0,0,0,NA,NA,NA
36109,10,10,100,10,10,10,10,10,10,10,2046,30000,119700000,125400000,0.1623931623931624,134780.9043903182,141199.04269461907,0.2901124732175565,0.22625281780535944,0.1,201990.87730538097,success,343189.92000000004,904928892.7,3.7924517911682327e-4,10,22,10,0,1,220,100,660000000,30000000,0,0,0,0,NA,NA,NA
36109,10,10,100,10,10,10,10,10,10,10,2047,30000,125400000,131100000,0.16977466977466976,141199.04269461907,147617.18099891994,0.257844858363809,0.2138097640692394,0.1,197955.75900108006,success,345572.94,911335762.2,3.791938759933808e-4,10,23,10,0,1,230,100,690000000,30000000,0,0,0,0,NA,NA,NA
36109,10,10,100,10,10,10,10,10,10,10,2048,30000,131100000,136800000,0.17715617715617715,147617.18099891994,154035.3193032208,0.2255772435100616,0.20136671033311934,0.1,193920.6406967792,success,347955.96,917742631.7,3.791432891762437e-4,10,24,10,0,1,240,100,720000000,30000000,0,0,0,0,NA,NA,NA
36109,10,10,100,10,10,10,10,10,10,10,2049,30000,136800000,142500000,0.18453768453768454,154035.3193032208,160453.45760752168,0.19330962865631418,0.18892365659699933,0.1,189885.5223924783,success,350338.98,924149501.2,3.790934037675591e-4,10,25,10,0,1,250,100,750000000,30000000,0,0,0,0,NA,NA,NA
36109,10,10,100,10,10,10,10,10,10,10,2050,30000,142500000,148200000,0.1919191919191919,160453.45760752168,166871.59591182254,0.16104201380256677,0.17648060286087933,0.1,185850.40408817746,success,352722,930556370.7,3.790442052797608e-4,10,26,10,0,1,260,100,780000000,30000000,0,0,0,0,NA,NA,NA
36111,10,10,100,10,10,10,10,10,10,10,2025,30000,0,5700000,0.007381507381507382,0,6418.138304300866,0.9876134038989323,0.4974974556402198,0.1,929953.1616956992,success,936371.3,2042305751.8,4.584873245226494e-4,10,1,10,0,1,10,100,30000000,30000000,0,0,0,0,NA,NA,NA
36111,10,10,100,10,10,10,10,10,10,10,2026,30000,5700000,11400000,0.014763014763014764,6418.138304300866,12836.276608601733,0.9752268077978644,0.4949949112804396,0.1,913048.2433913983,success,925884.52,2056779766.68,4.501622074465165e-4,10,2,10,0,1,20,100,60000000,30000000,0,0,0,0,NA,NA,NA
36111,10,10,100,10,10,10,10,10,10,10,2027,30000,11400000,17100000,0.022144522144522144,12836.276608601733,19254.414912902597,0.9628402116967967,0.4924923669206594,0.1,896143.3250870974,success,915397.74,2071253781.56,4.4195344295789413e-4,10,3,10,0,1,30,100,90000000,30000000,0,0,0,0,NA,NA,NA
36111,10,10,100,10,10,10,10,10,10,10,2028,30000,17100000,22800000,0.029526029526029528,19254.414912902597,25672.553217203465,0.9504536155957288,0.4899898225608792,0.1,879238.4067827966,success,904910.9600000001,2085727796.44,4.338586087525595e-4,10,4,10,0,1,40,100,120000000,30000000,0,0,0,0,NA,NA,NA
36111,10,10,100,10,10,10,10,10,10,10,2029,30000,22800000,28500000,0.036907536907536904,25672.553217203465,32090.691521504334,0.9380670194946611,0.487487278201099,0.1,862333.4884784957,success,894424.18,2100201811.32,4.2587534930171525e-4,10,5,10,0,1,50,100,150000000,30000000,0,0,0,0,NA,NA,NA
36111,10,10,100,10,10,10,10,10,10,10,2030,30000,28500000,34200000,0.04428904428904429,32090.691521504334,38508.8298258052,0.9256804233935932,0.4849847338413188,0.1,845428.5701741949,success,883937.4,2114675826.2,4.180013735667491e-4,10,6,10,0,1,60,100,180000000,30000000,0,0,0,0,NA,NA,NA
36111,10,10,100,10,10,10,10,10,10,10,2031,30000,34200000,39900000,0.05167055167055167,38508.8298258052,44926.96813010607,0.9132938272925255,0.4824821894815386,0.1,833392.7918698939,success,878319.76,2126658441.58,4.130046192784266e-4,10,7,10,0,1,70,100,210000000,30000000,0,0,0,0,NA,NA,NA
36111,10,10,100,10,10,10,10,10,10,10,2032,30000,39900000,45600000,0.059052059052059055,44926.96813010607,51345.10643440694,0.9009072311914577,0.4799796451217584,0.1,821357.013565593,success,872702.12,2138641056.96,4.0806385772866166e-4,10,8,10,0,1,80,100,240000000,30000000,0,0,0,0,NA,NA,NA
36111,10,10,100,10,10,10,10,10,10,10,2033,30000,45600000,51300000,0.06643356643356643,51345.10643440694,57763.24473870781,0.8885206350903899,0.47747710076197813,0.1,809321.2352612922,success,867084.48,2150623672.34,4.0317815299436514e-4,10,9,10,0,1,90,100,270000000,30000000,0,0,0,0,NA,NA,NA
36111,10,10,100,10,10,10,10,10,10,10,2034,30000,51300000,57000000,0.07381507381507381,57763.24473870781,64181.383043008675,0.8761340389893221,0.474974556402198,0.1,797285.4569569913,success,861466.84,2162606287.72,3.983465898955793e-4,10,10,10,0,1,100,100,300000000,30000000,0,0,0,0,NA,NA,NA
36111,10,10,100,10,10,10,10,10,10,10,2035,30000,57000000,62700000,0.0811965811965812,64181.383043008675,70599.52134730954,0.8637474428882543,0.47247201204241773,0.1,785249.6786526904,success,855849.2,2174588903.1,3.9356827342397374e-4,10,11,10,0,1,110,100,330000000,30000000,0,0,0,0,NA,NA,NA
36111,10,10,100,10,10,10,10,10,10,10,2036,30000,62700000,68400000,0.08857808857808858,70599.52134730954,77017.6596516104,0.8513608467871865,0.4699694676826376,0.1,779837.2203483896,success,856854.88,2190948352.22,3.910885800351174e-4,10,12,10,0,1,120,100,360000000,30000000,0,0,0,0,NA,NA,NA
36111,10,10,100,10,10,10,10,10,10,10,2037,30000,68400000,74100000,0.09595959595959595,77017.6596516104,83435.79795591127,0.8389742506861187,0.46746692332285733,0.1,774424.7620440887,success,857860.5599999999,2207307801.3399997,3.886456431129428e-4,10,13,10,0,1,130,100,390000000,30000000,0,0,0,0,NA,NA,NA
36111,10,10,100,10,10,10,10,10,10,10,2038,30000,74100000,79800000,0.10334110334110334,83435.79795591127,89853.93626021214,0.826587654585051,0.46496437896307713,0.1,769012.3037397879,success,858866.24,2223667250.46,3.8623865140898677e-4,10,14,10,0,1,140,100,420000000,30000000,0,0,0,0,NA,NA,NA
36111,10,10,100,10,10,10,10,10,10,10,2039,30000,79800000,85500000,0.11072261072261072,89853.93626021214,96272.07456451301,0.8142010584839832,0.462461834603297,0.1,763599.8454354869,success,859871.9199999999,2240026699.58,3.838668173737501e-4,10,15,10,0,1,150,100,450000000,30000000,0,0,0,0,NA,NA,NA
36111,10,10,100,10,10,10,10,10,10,10,2040,30000,85500000,91200000,0.11810411810411811,96272.07456451301,102690.21286881388,0.8018144623829153,0.4599592902435167,0.1,758187.3871311861,success,860877.6,2256386148.7,3.8152937629757575e-4,10,16,10,0,1,160,100,480000000,30000000,0,0,0,0,NA,NA,NA
36111,10,10,100,10,10,10,10,10,10,10,2041,30000,91200000,96900000,0.12548562548562547,102690.21286881388,109108.35117311474,0.7894278662818476,0.4574567458837365,0.1,755865.9288268853,success,864974.28,2273891140.7999997,3.8039388275011484e-4,10,17,10,0,1,170,100,510000000,30000000,0,0,0,0,NA,NA,NA
36111,10,10,100,10,10,10,10,10,10,10,2042,30000,96900000,102600000,0.13286713286713286,109108.35117311474,115526.48947741561,0.7770412701807798,0.4549542015239563,0.1,753544.4705225844,success,869070.96,2291396132.8999996,3.7927573828105423e-4,10,18,10,0,1,180,100,540000000,30000000,0,0,0,0,NA,NA,NA
36111,10,10,100,10,10,10,10,10,10,10,2043,30000,102600000,108300000,0.14024864024864026,115526.48947741561,121944.62778171648,0.764654674079712,0.4524516571641762,0.1,751223.0122182835,success,873167.64,2308901125,3.781745482929677e-4,10,19,10,0,1,190,100,570000000,30000000,0,0,0,0,NA,NA,NA
36111,10,10,100,10,10,10,10,10,10,10,2044,30000,108300000,114000000,0.14763014763014762,121944.62778171648,128362.76608601735,0.7522680779786441,0.4499491128043959,0.1,748901.5539139826,success,877264.32,2326406117.1,3.770899300649883e-4,10,20,10,0,1,200,100,600000000,30000000,0,0,0,0,NA,NA,NA
36111,10,10,100,10,10,10,10,10,10,10,2045,30000,114000000,119700000,0.155011655011655,128362.76608601735,134780.9043903182,0.7398814818775765,0.44744656844461567,0.1,746580.0956096818,success,881361,2343911109.2,3.7602151230932017e-4,10,21,10,0,1,210,100,630000000,30000000,0,0,0,0,NA,NA,NA
36111,10,10,100,10,10,10,10,10,10,10,2046,30000,119700000,125400000,0.1623931623931624,134780.9043903182,141199.04269461907,0.7274948857765087,0.4449440240848356,0.1,746282.6773053809,success,887481.72,2360894989.2,3.7590901927439275e-4,10,22,10,0,1,220,100,660000000,30000000,0,0,0,0,NA,NA,NA
36111,10,10,100,10,10,10,10,10,10,10,2047,30000,125400000,131100000,0.16977466977466976,141199.04269461907,147617.18099891994,0.7151082896754408,0.4424414797250553,0.1,745985.25900108,success,893602.44,2377878869.2,3.75798133191132e-4,10,23,10,0,1,230,100,690000000,30000000,0,0,0,0,NA,NA,NA
36111,10,10,100,10,10,10,10,10,10,10,2048,30000,131100000,136800000,0.17715617715617715,147617.18099891994,154035.3193032208,0.7027216935743731,0.4399389353652751,0.1,745687.8406967792,success,899723.16,2394862749.2,3.7568881987101396e-4,10,24,10,0,1,240,100,720000000,30000000,0,0,0,0,NA,NA,NA
36111,10,10,100,10,10,10,10,10,10,10,2049,30000,136800000,142500000,0.18453768453768454,154035.3193032208,160453.45760752168,0.6903350974733053,0.4374363910054949,0.1,745390.4223924783,success,905843.88,2411846629.2,3.755810460885172e-4,10,25,10,0,1,250,100,750000000,30000000,0,0,0,0,NA,NA,NA
