state,area_desc,mpo_desc,state_id,mpo_id,geoid
DC,NA,National Capital Region Transportation Planning Board,DC,11196500,51600
DC,NA,National Capital Region Transportation Planning Board,DC,11196500,51685
DC,NA,National Capital Region Transportation Planning Board,DC,11196500,51683
DC,NA,National Capital Region Transportation Planning Board,DC,11196500,24017
DC,NA,National Capital Region Transportation Planning Board,DC,11196500,51153
DC,NA,National Capital Region Transportation Planning Board,DC,11196500,51107
DC,NA,National Capital Region Transportation Planning Board,DC,11196500,24033
DC,NA,National Capital Region Transportation Planning Board,DC,11196500,24021
DC,NA,National Capital Region Transportation Planning Board,DC,11196500,51059
DC,NA,National Capital Region Transportation Planning Board,DC,11196500,24031
DC,NA,National Capital Region Transportation Planning Board,DC,11196500,51610
DC,Washington DC-MD-VA,No MPO Identified,DC,11196500,11001
DE,NA,Dover/Kent County MPO,DE,10199000,10001
DE,No Nonattainment Area Selected,Dover/Kent County MPO,DE,10199000,10001
DE,Philadelphia-Wilmington-Trenton,Dover/Kent County MPO,DE,10199000,10001
DE,NA,NA,DE,NA,NA
DE,No Nonattainment Area Selected,No MPO Identified,DE,NA,NA
DE,Philadelphia-Wilmington-Trenton,No MPO Identified,DE,NA,NA
DE,NA,No MPO identified/State sponsored project,DE,NA,NA
DE,Philadelphia-Wilmington-Trenton,No MPO identified/State sponsored project,DE,NA,NA
DE,No Nonattainment Area Selected,No MPO identified/State sponsored project,DE,NA,NA
DE,Philadelphia-Wilmington-Trenton,State Sponsored Project,DE,NA,NA
DE,No Nonattainment Area Selected,State Sponsored Project,DE,NA,NA
DE,NA,Wilmington Area Planning Council,DE,10197100,24015
DE,NA,Wilmington Area Planning Council,DE,10197100,10003
DE,Philadelphia-Wilmington-Trenton,Wilmington Area Planning Council,DE,10197100,24015
DE,Philadelphia-Wilmington-Trenton,Wilmington Area Planning Council,DE,10197100,10003
FL,NA,Bay County Transportation Planning Organization,FL,12198002,12005
FL,NA,Brevard MPO,FL,NA,NA
FL,No Nonattainment Area Selected,Brevard MPO,FL,NA,NA
FL,NA,Broward County MPO,FL,12197702,12011
FL,No Nonattainment Area Selected,Broward County MPO,FL,12197702,12011
FL,Miami-Ft. Lauderdale-W. Palm Beach,Broward County MPO,FL,12197702,12011
FL,NA,Capital Region Transportation Planning Agency,FL,12197706,12039
FL,NA,Capital Region Transportation Planning Agency,FL,12197706,12073
FL,NA,Capital Region Transportation Planning Agency,FL,12197706,12129
FL,NA,Capital Region Transportation Planning Agency,FL,12197706,12065
FL,NA,Charlotte County-Punta Gorda MPO,FL,12199201,12015
FL,No Nonattainment Area Selected,Charlotte County-Punta Gorda MPO,FL,12199201,12015
FL,NA,Collier MPO,FL,12198202,12021
FL,NA,Florida MPO Advisory Council,FL,NA,NA
FL,No Nonattainment Area Selected,Florida MPO Advisory Council,FL,NA,NA
FL,NA,Florida-Alabama Transportation Planning Organization,FL,12197000,12033
FL,NA,Florida-Alabama Transportation Planning Organization,FL,12197000,12113
FL,NA,Hernando County MPO,FL,12199202,12053
FL,NA,Hernando County MPO,FL,12199202,12017
FL,NA,Hillsborough County MPO,FL,12197704,12057
FL,Tampa-St. Petersburg-Clearwater,Hillsborough County MPO,FL,12197704,12057
FL,No Nonattainment Area Selected,Hillsborough County MPO,FL,12197704,12057
FL,NA,Jacksonville MPO,FL,12197802,12109
FL,NA,Jacksonville MPO,FL,12197802,12019
FL,NA,Jacksonville MPO,FL,12197802,12089
FL,NA,Jacksonville MPO,FL,12197802,12031
FL,No Nonattainment Area Selected,Jacksonville MPO,FL,12197802,12109
FL,No Nonattainment Area Selected,Jacksonville MPO,FL,12197802,12019
FL,No Nonattainment Area Selected,Jacksonville MPO,FL,12197802,12089
FL,No Nonattainment Area Selected,Jacksonville MPO,FL,12197802,12031
FL,NA,Lake Sumter,FL,12200300,12119
FL,NA,Lake Sumter,FL,12200300,12069
FL,NA,Martin County MPO,FL,12199301,12085
FL,NA,Metroplan Orlando,FL,12197703,12095
FL,NA,Metroplan Orlando,FL,12197703,12097
FL,NA,Metroplan Orlando,FL,12197703,12117
FL,No Nonattainment Area Selected,Metroplan Orlando,FL,12197703,12095
FL,No Nonattainment Area Selected,Metroplan Orlando,FL,12197703,12097
FL,No Nonattainment Area Selected,Metroplan Orlando,FL,12197703,12117
FL,NA,Miami Urbanized Area MPO,FL,12197701,12086
FL,Miami-Ft. Lauderdale-W. Palm Beach,Miami Urbanized Area MPO,FL,12197701,12086
FL,No Nonattainment Area Selected,Miami Urbanized Area MPO,FL,12197701,12086
FL,NA,NA,FL,NA,NA
FL,Miami-Ft. Lauderdale-W. Palm Beach,NA,FL,NA,NA
FL,NA,Naples Urbanized Area MPO,FL,12198202,12021
FL,No Nonattainment Area Selected,Naples Urbanized Area MPO,FL,12198202,12021
FL,NA,No MPO Identified,FL,NA,NA
FL,Tampa-St. Petersburg-Clearwater,No MPO Identified,FL,NA,NA
FL,Miami-Ft. Lauderdale-W. Palm Beach,No MPO Identified,FL,NA,NA
FL,NA,No MPO identified/State sponsored project,FL,NA,NA
FL,No Nonattainment Area Selected,No MPO identified/State sponsored project,FL,NA,NA
FL,NA,North Florida Transportation Planning Organization,FL,12197802,12109
FL,NA,North Florida Transportation Planning Organization,FL,12197802,12019
FL,NA,North Florida Transportation Planning Organization,FL,12197802,12089
FL,NA,North Florida Transportation Planning Organization,FL,12197802,12031
FL,NA,Ocala/Marion County MPO,FL,12198100,12083
FL,NA,Okaloosa-Walton Transportation Planning Organization,FL,12198001,12131
FL,NA,Okaloosa-Walton Transportation Planning Organization,FL,12198001,12091
FL,NA,Palm Beach County MPO,FL,12197801,12099
FL,Miami-Ft. Lauderdale-W. Palm Beach,Palm Beach County MPO,FL,12197801,12099
FL,No Nonattainment Area Selected,Palm Beach County MPO,FL,12197801,12099
FL,NA,Panama City MPO,FL,NA,NA
FL,No Nonattainment Area Selected,Panama City MPO,FL,NA,NA
FL,NA,Pasco County MPO,FL,12198201,12101
FL,NA,Pensacola MPO,FL,12197000,12033
FL,NA,Pensacola MPO,FL,12197000,12113
FL,No Nonattainment Area Selected,Pensacola MPO,FL,12197000,12033
FL,No Nonattainment Area Selected,Pensacola MPO,FL,12197000,12113
FL,NA,Pinellas County MPO,FL,12197803,12103
FL,Tampa-St. Petersburg-Clearwater,Pinellas County MPO,FL,12197803,12103
FL,No Nonattainment Area Selected,Pinellas County MPO,FL,12197803,12103
FL,NA,Polk MPO,FL,12197805,12105
FL,No Nonattainment Area Selected,Polk MPO,FL,12197805,12105
FL,NA,River to Sea Transporation Planning Organization MPA,FL,12197705,12035
FL,NA,River to Sea Transporation Planning Organization MPA,FL,12197705,12127
FL,NA,Sarasota/Manatee MPO,FL,12197804,12115
FL,NA,Sarasota/Manatee MPO,FL,12197804,12081
FL,No Nonattainment Area Selected,Sarasota/Manatee MPO,FL,12197804,12115
FL,No Nonattainment Area Selected,Sarasota/Manatee MPO,FL,12197804,12081
FL,NA,Space Coast Transportation Planning Organization,FL,12198300,12009
FL,NA,St. Lucie MPO,FL,12198203,12111
FL,No Nonattainment Area Selected,St. Lucie MPO,FL,12198203,12111
FL,NA,Volusia County MPO,FL,NA,NA
FL,No Nonattainment Area Selected,Volusia County MPO,FL,NA,NA
GA,No Nonattainment Area Selected,Albany Planning and Development Services,GA,13197100,NA
GA,Atlanta,Albany Planning and Development Services,GA,13197100,NA
GA,NA,Atlanta Regional Commission,GA,13197100,13063
GA,NA,Atlanta Regional Commission,GA,13197100,13077
GA,NA,Atlanta Regional Commission,GA,13197100,13013
GA,NA,Atlanta Regional Commission,GA,13197100,13217
GA,NA,Atlanta Regional Commission,GA,13197100,13113
GA,NA,Atlanta Regional Commission,GA,13197100,13247
GA,NA,Atlanta Regional Commission,GA,13197100,13097
GA,NA,Atlanta Regional Commission,GA,13197100,13067
GA,NA,Atlanta Regional Commission,GA,13197100,13057
GA,NA,Atlanta Regional Commission,GA,13197100,13255
GA,NA,Atlanta Regional Commission,GA,13197100,13297
GA,NA,Atlanta Regional Commission,GA,13197100,13135
GA,NA,Atlanta Regional Commission,GA,13197100,13151
GA,NA,Atlanta Regional Commission,GA,13197100,13121
GA,NA,Atlanta Regional Commission,GA,13197100,13117
GA,NA,Atlanta Regional Commission,GA,13197100,13089
GA,NA,Atlanta Regional Commission,GA,13197100,13223
GA,Atlanta,Atlanta Regional Commission,GA,13197100,13063
GA,Atlanta,Atlanta Regional Commission,GA,13197100,13077
GA,Atlanta,Atlanta Regional Commission,GA,13197100,13013
GA,Atlanta,Atlanta Regional Commission,GA,13197100,13217
GA,Atlanta,Atlanta Regional Commission,GA,13197100,13113
GA,Atlanta,Atlanta Regional Commission,GA,13197100,13247
GA,Atlanta,Atlanta Regional Commission,GA,13197100,13097
GA,Atlanta,Atlanta Regional Commission,GA,13197100,13067
GA,Atlanta,Atlanta Regional Commission,GA,13197100,13057
GA,Atlanta,Atlanta Regional Commission,GA,13197100,13255
GA,Atlanta,Atlanta Regional Commission,GA,13197100,13297
GA,Atlanta,Atlanta Regional Commission,GA,13197100,13135
GA,Atlanta,Atlanta Regional Commission,GA,13197100,13151
GA,Atlanta,Atlanta Regional Commission,GA,13197100,13121
GA,Atlanta,Atlanta Regional Commission,GA,13197100,13117
GA,Atlanta,Atlanta Regional Commission,GA,13197100,13089
GA,Atlanta,Atlanta Regional Commission,GA,13197100,13223
GA,NA,Gainesville-Hall MPO,GA,13200301,13157
GA,NA,Gainesville-Hall MPO,GA,13200301,13139
GA,NA,Macon Area Transportation Study,GA,13196402,13169
GA,NA,Macon Area Transportation Study,GA,13196402,13021
GA,Atlanta,Macon Area Transportation Study,GA,13196402,13169
GA,Atlanta,Macon Area Transportation Study,GA,13196402,13021
GA,No Nonattainment Area Selected,Macon Area Transportation Study,GA,13196402,13169
GA,No Nonattainment Area Selected,Macon Area Transportation Study,GA,13196402,13021
GA,NA,NA,GA,NA,NA
GA,Atlanta,No MPO Identified,GA,NA,NA
GA,Atlanta,No MPO identified/State sponsored project,GA,NA,NA
GA,No Nonattainment Area Selected,No MPO identified/State sponsored project,GA,NA,NA
GA,Atlanta,Rome/Floyd County Planning Commission,GA,13198302,13115
HI,NA,Maui MPO,HI,15201300,15009
HI,NA,NA,HI,NA,NA
HI,NA,No MPO Identified,HI,NA,NA
HI,NA,No MPO identified/State sponsored project,HI,NA,NA
HI,No Nonattainment Area Selected,No MPO identified/State sponsored project,HI,NA,NA
HI,NA,Oahu MPO,HI,15197500,15003
HI,No Nonattainment Area Selected,Oahu MPO,HI,15197500,15003
HI,No Nonattainment Area Selected,State Sponsored Project,HI,NA,NA
HI,NA,State Sponsored Project,HI,NA,NA
IA,NA,Ames MPO,IA,19200300,19169
IA,No Nonattainment Area Selected,Ames MPO,IA,19200300,19169
IA,NA,Bi-State Regional Commission,IA,17196600,17161
IA,NA,Bi-State Regional Commission,IA,17196600,19163
IA,No Nonattainment Area Selected,Bi-State Regional Commission,IA,17196600,17161
IA,No Nonattainment Area Selected,Bi-State Regional Commission,IA,17196600,19163
IA,NA,Corridor Metropolitan Planning Organization,IA,19196400,19113
IA,NA,Des Moines Area MPO,IA,19198300,19153
IA,NA,Des Moines Area MPO,IA,19198300,19049
IA,NA,Des Moines Area MPO,IA,19198300,19181
IA,No Nonattainment Area Selected,Des Moines Area MPO,IA,19198300,19153
IA,No Nonattainment Area Selected,Des Moines Area MPO,IA,19198300,19049
IA,No Nonattainment Area Selected,Des Moines Area MPO,IA,19198300,19181
IA,NA,East Central Intergovernmental Association,IA,19197400,19061
IA,No Nonattainment Area Selected,East Central Intergovernmental Association,IA,19197400,19061
IA,NA,Iowa Northland Regional COG,IA,19198000,19103
IA,NA,Johnson County COG,IA,19198000,19103
IA,No Nonattainment Area Selected,Johnson County COG,IA,19198000,19103
IA,NA,Linn County RPC,IA,NA,19113
IA,No Nonattainment Area Selected,Linn County RPC,IA,NA,19113
IA,NA,NA,IA,NA,NA
IA,No Nonattainment Area Selected,No MPO Identified,IA,NA,NA
IA,NA,No MPO Identified,IA,NA,NA
IA,NA,No MPO identified/State sponsored project,IA,NA,NA
IA,No Nonattainment Area Selected,No MPO identified/State sponsored project,IA,NA,NA
IA,NA,Omaha-Council Bluffs Metropolitan Planning Agency,IA,31197400,31153
IA,NA,Omaha-Council Bluffs Metropolitan Planning Agency,IA,31197400,19155
IA,NA,Omaha-Council Bluffs Metropolitan Planning Agency,IA,31197400,31055
IA,No Nonattainment Area Selected,Omaha-Council Bluffs Metropolitan Planning Agency,IA,31197400,31153
IA,No Nonattainment Area Selected,Omaha-Council Bluffs Metropolitan Planning Agency,IA,31197400,19155
IA,No Nonattainment Area Selected,Omaha-Council Bluffs Metropolitan Planning Agency,IA,31197400,31055
IA,NA,Siouxland Interstate Metropolitan Planning Commission,IA,NA,NA
IA,No Nonattainment Area Selected,Siouxland Interstate Metropolitan Planning Commission,IA,NA,NA
IA,NA,State Sponsored Project,IA,NA,NA
ID,Boise-Northern Ada Co. CO Nonattainment Area,Ada Planning Association,ID,NA,16001
ID,Fort Hall Reservation Particulate Nonattainment,Ada Planning Association,ID,NA,16001
ID,No Nonattainment Area Selected,Ada Planning Association,ID,NA,16001
ID,NA,Bannock Planning Organization,ID,16198200,NA
ID,Portneuf Valley Particulate Nonattainment Area,Bannock Planning Organization,ID,16198200,NA
ID,Fort Hall Reservation Particulate Nonattainment,Bannock Planning Organization,ID,16198200,NA
ID,No Nonattainment Area Selected,Bonneville MPO,ID,16199200,NA
ID,NA,Community Planning Association of Southeast Idaho,ID,16197700,16001
ID,NA,Community Planning Association of Southeast Idaho,ID,16197700,16027
ID,Boise-Northern Ada Co. CO Nonattainment Area,Community Planning Association of Southeast Idaho,ID,16197700,16001
ID,Boise-Northern Ada Co. CO Nonattainment Area,Community Planning Association of Southeast Idaho,ID,16197700,16027
ID,NA,Kootenai MPO,ID,16200301,16055
ID,No Nonattainment Area Selected,Kootenai MPO,ID,16200301,16055
ID,NA,NA,ID,NA,NA
ID,No Nonattainment Area Selected,No MPO Identified,ID,NA,NA
ID,Bonner County Particulate Nonattainment  Area,No MPO Identified,ID,NA,16017
ID,Fort Hall Reservation Particulate Nonattainment,No MPO Identified,ID,NA,NA
ID,Not in a designated nonattainment/maintenance area,No MPO Identified,ID,NA,NA
ID,Boise-Northern Ada Co. CO Nonattainment Area,No MPO Identified,ID,NA,NA
ID,NA,No MPO Identified,ID,NA,NA
ID,NA,No MPO identified/State sponsored project,ID,NA,NA
ID,Bonner County Particulate Nonattainment  Area,No MPO identified/State sponsored project,ID,NA,16017
ID,No Nonattainment Area Selected,No MPO identified/State sponsored project,ID,NA,NA
ID,Boise-Northern Ada Co. CO Nonattainment Area,No MPO identified/State sponsored project,ID,NA,NA
ID,Shoshone County Particulate Nonattainment Area,No MPO identified/State sponsored project,ID,NA,NA
ID,No Nonattainment Area Selected,State Sponsored Project,ID,NA,NA
ID,Not in a designated nonattainment/maintenance area,State Sponsored Project,ID,NA,NA
IL,St. Louis MO,Bi-State Regional Commission,IL,17196600,17161
IL,St. Louis MO,Bi-State Regional Commission,IL,17196600,19163
IL,St. Louis MO,Champaign-Urbana Urbanized Area Transportation Area,IL,17196402,17019
IL,NA,Chicago Metropolitan Agency for Planning,IL,17196201,17097
IL,NA,Chicago Metropolitan Agency for Planning,IL,17196201,17089
IL,NA,Chicago Metropolitan Agency for Planning,IL,17196201,17111
IL,NA,Chicago Metropolitan Agency for Planning,IL,17196201,17031
IL,NA,Chicago Metropolitan Agency for Planning,IL,17196201,17043
IL,NA,Chicago Metropolitan Agency for Planning,IL,17196201,17197
IL,NA,Chicago Metropolitan Agency for Planning,IL,17196201,17093
IL,Chicago-Gary-Lake County,Chicago Metropolitan Agency for Planning,IL,17196201,17097
IL,Chicago-Gary-Lake County,Chicago Metropolitan Agency for Planning,IL,17196201,17089
IL,Chicago-Gary-Lake County,Chicago Metropolitan Agency for Planning,IL,17196201,17111
IL,Chicago-Gary-Lake County,Chicago Metropolitan Agency for Planning,IL,17196201,17031
IL,Chicago-Gary-Lake County,Chicago Metropolitan Agency for Planning,IL,17196201,17043
IL,Chicago-Gary-Lake County,Chicago Metropolitan Agency for Planning,IL,17196201,17197
IL,Chicago-Gary-Lake County,Chicago Metropolitan Agency for Planning,IL,17196201,17093
IL,NA,East-West Gateway Coordinating Council,IL,29197300,17163
IL,NA,East-West Gateway Coordinating Council,IL,29197300,29071
IL,NA,East-West Gateway Coordinating Council,IL,29197300,17133
IL,NA,East-West Gateway Coordinating Council,IL,29197300,29510
IL,NA,East-West Gateway Coordinating Council,IL,29197300,17119
IL,NA,East-West Gateway Coordinating Council,IL,29197300,29099
IL,NA,East-West Gateway Coordinating Council,IL,29197300,29189
IL,NA,East-West Gateway Coordinating Council,IL,29197300,29183
IL,St. Louis MO,East-West Gateway Coordinating Council,IL,29197300,17163
IL,St. Louis MO,East-West Gateway Coordinating Council,IL,29197300,29071
IL,St. Louis MO,East-West Gateway Coordinating Council,IL,29197300,17133
IL,St. Louis MO,East-West Gateway Coordinating Council,IL,29197300,29510
IL,St. Louis MO,East-West Gateway Coordinating Council,IL,29197300,17119
IL,St. Louis MO,East-West Gateway Coordinating Council,IL,29197300,29099
IL,St. Louis MO,East-West Gateway Coordinating Council,IL,29197300,29189
IL,St. Louis MO,East-West Gateway Coordinating Council,IL,29197300,29183
IL,Chicago-Gary-Lake County,East-West Gateway Coordinating Council,IL,29197300,17163
IL,Chicago-Gary-Lake County,East-West Gateway Coordinating Council,IL,29197300,29071
IL,Chicago-Gary-Lake County,East-West Gateway Coordinating Council,IL,29197300,17133
IL,Chicago-Gary-Lake County,East-West Gateway Coordinating Council,IL,29197300,29510
IL,Chicago-Gary-Lake County,East-West Gateway Coordinating Council,IL,29197300,17119
IL,Chicago-Gary-Lake County,East-West Gateway Coordinating Council,IL,29197300,29099
IL,Chicago-Gary-Lake County,East-West Gateway Coordinating Council,IL,29197300,29189
IL,Chicago-Gary-Lake County,East-West Gateway Coordinating Council,IL,29197300,29183
IL,NA,NA,IL,NA,NA
IL,Chicago-Gary-Lake County,No MPO Identified,IL,NA,17031
IL,Chicago-Gary-Lake County,No MPO Identified,IL,NA,17097
IL,St. Louis MO,No MPO Identified,IL,NA,NA
IL,No Nonattainment Area Selected,State Sponsored Project,IL,NA,NA
IN,Evansville,Area Planning Commission of Tippecanoe County,IN,18197601,18157
IN,Chicago-Gary-Lake County,Area Planning Commission of Tippecanoe County,IN,18197601,18157
IN,NA,Delaware-Muncie Metropolitan Transportation Commission,IN,18197602,18035
IN,Muncie-Delaware County,Delaware-Muncie Metropolitan Transportation Commission,IN,18197602,18035
IN,NA,Evansville Metropolitan Planning Organization,IN,18198600,21101
IN,NA,Evansville Metropolitan Planning Organization,IN,18198600,18163
IN,NA,Evansville Metropolitan Planning Organization,IN,18198600,18173
IN,Evansville,Evansville Metropolitan Planning Organization,IN,18198600,21101
IN,Evansville,Evansville Metropolitan Planning Organization,IN,18198600,18163
IN,Evansville,Evansville Metropolitan Planning Organization,IN,18198600,18173
IN,NA,Indianapolis MPO,IN,18197800,18109
IN,NA,Indianapolis MPO,IN,18197800,18081
IN,NA,Indianapolis MPO,IN,18197800,18059
IN,NA,Indianapolis MPO,IN,18197800,18057
IN,NA,Indianapolis MPO,IN,18197800,18063
IN,NA,Indianapolis MPO,IN,18197800,18011
IN,NA,Indianapolis MPO,IN,18197800,18145
IN,NA,Indianapolis MPO,IN,18197800,18097
IN,Indianapolis,Indianapolis MPO,IN,18197800,18109
IN,Indianapolis,Indianapolis MPO,IN,18197800,18081
IN,Indianapolis,Indianapolis MPO,IN,18197800,18059
IN,Indianapolis,Indianapolis MPO,IN,18197800,18057
IN,Indianapolis,Indianapolis MPO,IN,18197800,18063
IN,Indianapolis,Indianapolis MPO,IN,18197800,18011
IN,Indianapolis,Indianapolis MPO,IN,18197800,18145
IN,Indianapolis,Indianapolis MPO,IN,18197800,18097
IN,NA,Kentuckiana Regional Planning and Development District,IN,21197300,21029
IN,NA,Kentuckiana Regional Planning and Development District,IN,21197300,21111
IN,NA,Kentuckiana Regional Planning and Development District,IN,21197300,18043
IN,NA,Kentuckiana Regional Planning and Development District,IN,21197300,18019
IN,NA,Kentuckiana Regional Planning and Development District,IN,21197300,21185
IN,Louisville KY-IN,Kentuckiana Regional Planning and Development District,IN,21197300,21029
IN,Louisville KY-IN,Kentuckiana Regional Planning and Development District,IN,21197300,21111
IN,Louisville KY-IN,Kentuckiana Regional Planning and Development District,IN,21197300,18043
IN,Louisville KY-IN,Kentuckiana Regional Planning and Development District,IN,21197300,18019
IN,Louisville KY-IN,Kentuckiana Regional Planning and Development District,IN,21197300,21185
IN,Cincinnati OH-KY-IN,Kentuckiana Regional Planning and Development District,IN,21197300,21029
IN,Cincinnati OH-KY-IN,Kentuckiana Regional Planning and Development District,IN,21197300,21111
IN,Cincinnati OH-KY-IN,Kentuckiana Regional Planning and Development District,IN,21197300,18043
IN,Cincinnati OH-KY-IN,Kentuckiana Regional Planning and Development District,IN,21197300,18019
IN,Cincinnati OH-KY-IN,Kentuckiana Regional Planning and Development District,IN,21197300,21185
IN,Indianapolis,Kentuckiana Regional Planning and Development District,IN,21197300,21029
IN,Indianapolis,Kentuckiana Regional Planning and Development District,IN,21197300,21111
IN,Indianapolis,Kentuckiana Regional Planning and Development District,IN,21197300,18043
IN,Indianapolis,Kentuckiana Regional Planning and Development District,IN,21197300,18019
IN,Indianapolis,Kentuckiana Regional Planning and Development District,IN,21197300,21185
IN,NA,Madison County COG,IN,18196900,18095
IN,Anderson,Madison County COG,IN,18196900,18095
IN,Indianapolis,Madison County COG,IN,18196900,18095
IN,NA,Michiana Area COG,IN,18197401,18141
IN,NA,Michiana Area COG,IN,18197401,18039
IN,South Bend-Elkhart,Michiana Area COG,IN,18197401,18141
IN,South Bend-Elkhart,Michiana Area COG,IN,18197401,18039
IN,NA,NA,IN,NA,NA
IN,Evansville,No MPO Identified,IN,NA,NA
IN,Chicago-Gary-Lake County,No MPO Identified,IN,NA,NA
IN,South Bend-Elkhart,No MPO Identified,IN,NA,NA
IN,NA,No MPO identified/State sponsored project,IN,NA,NA
IN,Cincinnati OH-KY-IN,No MPO identified/State sponsored project,IN,NA,NA
IN,Indianapolis,No MPO identified/State sponsored project,IN,NA,NA
IN,No Nonattainment Area Selected,No MPO identified/State sponsored project,IN,NA,NA
IN,NA,Northeastern Indiana Regional Coordinating Council,IN,18197402,18003
IN,Fort Wayne-Allen County,Northeastern Indiana Regional Coordinating Council,IN,18197402,18003
IN,No Nonattainment Area Selected,Northeastern Indiana Regional Coordinating Council,IN,18197402,18003
IN,NA,Northwestern Indiana RPC,IN,18197501,18089
IN,NA,Northwestern Indiana RPC,IN,18197501,18127
IN,NA,Northwestern Indiana RPC,IN,18197501,18091
IN,Chicago-Gary-Lake County,Northwestern Indiana RPC,IN,18197501,18089
IN,Chicago-Gary-Lake County,Northwestern Indiana RPC,IN,18197501,18127
IN,Chicago-Gary-Lake County,Northwestern Indiana RPC,IN,18197501,18091
IN,LaPorte County,Northwestern Indiana RPC,IN,18197501,18089
IN,LaPorte County,Northwestern Indiana RPC,IN,18197501,18127
IN,LaPorte County,Northwestern Indiana RPC,IN,18197501,18091
IN,Fort Wayne-Allen County,Northwestern Indiana RPC,IN,18197501,18089
IN,Fort Wayne-Allen County,Northwestern Indiana RPC,IN,18197501,18127
IN,Fort Wayne-Allen County,Northwestern Indiana RPC,IN,18197501,18091
IN,NA,West Central Indiana Economic Development District Inc.,IN,18197502,18167
IN,NA,West Central Indiana Economic Development District Inc.,IN,18197502,18021
IN,Terre Haute-Vigo County,West Central Indiana Economic Development District Inc.,IN,18197502,18167
IN,Terre Haute-Vigo County,West Central Indiana Economic Development District Inc.,IN,18197502,18021
KS,No Nonattainment Area Selected,Lawrence-Douglas MPO,KS,20198200,20045
KS,NA,Mid-America Regional Council,KS,29197401,29047
KS,NA,Mid-America Regional Council,KS,29197401,20091
KS,NA,Mid-America Regional Council,KS,29197401,20121
KS,NA,Mid-America Regional Council,KS,29197401,20209
KS,NA,Mid-America Regional Council,KS,29197401,29165
KS,NA,Mid-America Regional Council,KS,29197401,29037
KS,NA,Mid-America Regional Council,KS,29197401,29095
KS,NA,Mid-America Regional Council,KS,29197401,20103
KS,No Nonattainment Area Selected,Mid-America Regional Council,KS,29197401,29047
KS,No Nonattainment Area Selected,Mid-America Regional Council,KS,29197401,20091
KS,No Nonattainment Area Selected,Mid-America Regional Council,KS,29197401,20121
KS,No Nonattainment Area Selected,Mid-America Regional Council,KS,29197401,20209
KS,No Nonattainment Area Selected,Mid-America Regional Council,KS,29197401,29165
KS,No Nonattainment Area Selected,Mid-America Regional Council,KS,29197401,29037
KS,No Nonattainment Area Selected,Mid-America Regional Council,KS,29197401,29095
KS,No Nonattainment Area Selected,Mid-America Regional Council,KS,29197401,20103
KS,Kansas City,Mid-America Regional Council,KS,29197401,29047
KS,Kansas City,Mid-America Regional Council,KS,29197401,20091
KS,Kansas City,Mid-America Regional Council,KS,29197401,20121
KS,Kansas City,Mid-America Regional Council,KS,29197401,20209
KS,Kansas City,Mid-America Regional Council,KS,29197401,29165
KS,Kansas City,Mid-America Regional Council,KS,29197401,29037
KS,Kansas City,Mid-America Regional Council,KS,29197401,29095
KS,Kansas City,Mid-America Regional Council,KS,29197401,20103
KS,NA,NA,KS,NA,NA
KS,No Nonattainment Area Selected,No MPO Identified,KS,NA,NA
KS,Kansas City,No MPO Identified,KS,NA,NA
KS,NA,No MPO identified/State sponsored project,KS,NA,NA
KS,No Nonattainment Area Selected,No MPO identified/State sponsored project,KS,NA,NA
KS,NA,Wichita Area MPO,KS,20197600,20173
KS,No Nonattainment Area Selected,Wichita Area MPO,KS,20197600,20173
KS,Kansas City,Wichita-Sedgwick County Metropolitan Area Planning Commission,KS,20197600,20173
KS,No Nonattainment Area Selected,Wichita-Sedgwick County Metropolitan Area Planning Commission,KS,20197600,20173
KY,Huntington-Ashland,Ashland Area MPO,KY,21198800,NA
KY,NA,Cincinnati Area MPO,KY,39197400,21015
KY,NA,Cincinnati Area MPO,KY,39197400,39165
KY,NA,Cincinnati Area MPO,KY,39197400,18029
KY,NA,Cincinnati Area MPO,KY,39197400,21037
KY,NA,Cincinnati Area MPO,KY,39197400,39061
KY,NA,Cincinnati Area MPO,KY,39197400,21117
KY,NA,Cincinnati Area MPO,KY,39197400,39025
KY,NA,Cincinnati Area MPO,KY,39197400,39017
KY,Lexington-Fayette,Cincinnati Area MPO,KY,39197400,21015
KY,Lexington-Fayette,Cincinnati Area MPO,KY,39197400,39165
KY,Lexington-Fayette,Cincinnati Area MPO,KY,39197400,18029
KY,Lexington-Fayette,Cincinnati Area MPO,KY,39197400,21037
KY,Lexington-Fayette,Cincinnati Area MPO,KY,39197400,39061
KY,Lexington-Fayette,Cincinnati Area MPO,KY,39197400,21117
KY,Lexington-Fayette,Cincinnati Area MPO,KY,39197400,39025
KY,Lexington-Fayette,Cincinnati Area MPO,KY,39197400,39017
KY,Cincinnati-Hamilton,Cincinnati Area MPO,KY,39197400,21015
KY,Cincinnati-Hamilton,Cincinnati Area MPO,KY,39197400,39165
KY,Cincinnati-Hamilton,Cincinnati Area MPO,KY,39197400,18029
KY,Cincinnati-Hamilton,Cincinnati Area MPO,KY,39197400,21037
KY,Cincinnati-Hamilton,Cincinnati Area MPO,KY,39197400,39061
KY,Cincinnati-Hamilton,Cincinnati Area MPO,KY,39197400,21117
KY,Cincinnati-Hamilton,Cincinnati Area MPO,KY,39197400,39025
KY,Cincinnati-Hamilton,Cincinnati Area MPO,KY,39197400,39017
KY,Louisville KY-IN,Cincinnati Area MPO,KY,39197400,21015
KY,Louisville KY-IN,Cincinnati Area MPO,KY,39197400,39165
