by,year,geoid,pollutant,sourcetype,regclass,fueltype,roadtype,emissions,vmt,sourcehours,vehicles,starts,idlehours,hoteld,hotelb,hotelo
8,2045,36109,118,52,NA,NA,NA,0.2,47055380.1,1259142.4,3211.5,14489331,NA,NA,NA,NA
8,2045,36109,118,53,NA,NA,NA,0,3176186.9,78329,143.1,58104.1,NA,NA,NA,NA
8,2045,36109,118,54,NA,NA,NA,0,1855085.4,49785.9,321.9,46720.5,NA,NA,NA,NA
8,2045,36109,118,61,NA,NA,NA,0.1,12021120.6,278173.1,266.4,374833.2,NA,NA,NA,NA
8,2045,36109,118,62,NA,NA,NA,0.2,32133400.3,732098.5,325.2,63930.3,8495.5,7297.8,2700.5,4623.4
8,2045,36109,119,11,NA,NA,NA,0,5969782,164592.3,2810.2,153824,NA,NA,NA,NA
8,2045,36109,119,21,NA,NA,NA,0,377486552.9,10793242.9,31852.6,37663852.5,NA,NA,NA,NA
8,2045,36109,119,31,NA,NA,NA,0,371925534.8,10020579.4,29836.9,34108878.5,NA,NA,NA,NA
8,2045,36109,119,32,NA,NA,NA,0,40416204.7,1163216.3,3238.3,4238210.3,NA,NA,NA,NA
8,2045,36109,119,41,NA,NA,NA,0,3261314.4,91531.3,104.2,172776,NA,NA,NA,NA
8,2045,36109,119,42,NA,NA,NA,0,1015508.9,28450.6,32.8,62853.1,NA,NA,NA,NA
8,2045,36109,119,43,NA,NA,NA,0,1707929.4,46542.5,158.1,136367.4,NA,NA,NA,NA
8,2045,36109,119,51,NA,NA,NA,0,498022.7,13390.1,22.4,8821,NA,NA,NA,NA
8,2045,36109,119,52,NA,NA,NA,0,47055380.1,1259142.4,3211.5,14489331,NA,NA,NA,NA
8,2045,36109,119,53,NA,NA,NA,0,3176186.9,78329,143.1,58104.1,NA,NA,NA,NA
8,2045,36109,119,54,NA,NA,NA,0,1855085.4,49785.9,321.9,46720.5,NA,NA,NA,NA
8,2045,36109,119,61,NA,NA,NA,0,12021120.6,278173.1,266.4,374833.2,NA,NA,NA,NA
8,2045,36109,119,62,NA,NA,NA,0,32133400.3,732098.5,325.2,63930.3,8495.5,7297.8,2700.5,4623.4
8,2050,36109,1,11,NA,NA,NA,5.3,6153287,169651.7,2930.4,160399,NA,NA,NA,NA
8,2050,36109,1,21,NA,NA,NA,5.5,397221709.2,11357492.5,33214.3,39273981.4,NA,NA,NA,NA
8,2050,36109,1,31,NA,NA,NA,6.2,375466830.1,10115960.7,29597.9,33835745.8,NA,NA,NA,NA
8,2050,36109,1,32,NA,NA,NA,0.8,40732877.7,1172329.8,3212.4,4204263.6,NA,NA,NA,NA
8,2050,36109,1,41,NA,NA,NA,5.1,3505514.9,98385.1,112.4,186355.6,NA,NA,NA,NA
8,2050,36109,1,42,NA,NA,NA,1.5,1087579.4,30469.7,35.4,67793.2,NA,NA,NA,NA
8,2050,36109,1,43,NA,NA,NA,0.7,1835208.1,50011.1,170.5,147085.8,NA,NA,NA,NA
8,2050,36109,1,51,NA,NA,NA,2.5,556568,14964.2,24.8,9780,NA,NA,NA,NA
8,2050,36109,1,52,NA,NA,NA,16.1,52746575,1411432,3560.6,16064537,NA,NA,NA,NA
8,2050,36109,1,53,NA,NA,NA,1,3556870.5,87717,158.7,64420.9,NA,NA,NA,NA
8,2050,36109,1,54,NA,NA,NA,0.9,2080447.9,55834.1,356.9,51799.8,NA,NA,NA,NA
8,2050,36109,1,61,NA,NA,NA,7.9,12424372.3,287504.8,270.5,380671.9,NA,NA,NA,NA
8,2050,36109,1,62,NA,NA,NA,3.5,33188530.6,756137.2,330.3,64926.1,8628.6,7624.6,2847.8,4775.2
8,2050,36109,2,11,NA,NA,NA,76.7,6153287,169651.7,2930.4,160399,NA,NA,NA,NA
8,2050,36109,2,21,NA,NA,NA,335.8,397221709.2,11357492.5,33214.3,39273981.4,NA,NA,NA,NA
8,2050,36109,2,31,NA,NA,NA,320.6,375466830.1,10115960.7,29597.9,33835745.8,NA,NA,NA,NA
8,2050,36109,2,32,NA,NA,NA,32.2,40732877.7,1172329.8,3212.4,4204263.6,NA,NA,NA,NA
8,2050,36109,2,41,NA,NA,NA,28.1,3505514.9,98385.1,112.4,186355.6,NA,NA,NA,NA
8,2050,36109,2,42,NA,NA,NA,8.7,1087579.4,30469.7,35.4,67793.2,NA,NA,NA,NA
8,2050,36109,2,43,NA,NA,NA,2.4,1835208.1,50011.1,170.5,147085.8,NA,NA,NA,NA
8,2050,36109,2,51,NA,NA,NA,5,556568,14964.2,24.8,9780,NA,NA,NA,NA
8,2050,36109,2,52,NA,NA,NA,121,52746575,1411432,3560.6,16064537,NA,NA,NA,NA
8,2050,36109,2,53,NA,NA,NA,7.6,3556870.5,87717,158.7,64420.9,NA,NA,NA,NA
8,2050,36109,2,54,NA,NA,NA,22.2,2080447.9,55834.1,356.9,51799.8,NA,NA,NA,NA
8,2050,36109,2,61,NA,NA,NA,32.2,12424372.3,287504.8,270.5,380671.9,NA,NA,NA,NA
8,2050,36109,2,62,NA,NA,NA,57.1,33188530.6,756137.2,330.3,64926.1,8628.6,7624.6,2847.8,4775.2
8,2050,36109,3,11,NA,NA,NA,4.9,6153287,169651.7,2930.4,160399,NA,NA,NA,NA
8,2050,36109,3,21,NA,NA,NA,1.3,397221709.2,11357492.5,33214.3,39273981.4,NA,NA,NA,NA
8,2050,36109,3,31,NA,NA,NA,3.9,375466830.1,10115960.7,29597.9,33835745.8,NA,NA,NA,NA
8,2050,36109,3,32,NA,NA,NA,0.6,40732877.7,1172329.8,3212.4,4204263.6,NA,NA,NA,NA
8,2050,36109,3,41,NA,NA,NA,8.1,3505514.9,98385.1,112.4,186355.6,NA,NA,NA,NA
8,2050,36109,3,42,NA,NA,NA,2.2,1087579.4,30469.7,35.4,67793.2,NA,NA,NA,NA
8,2050,36109,3,43,NA,NA,NA,2.3,1835208.1,50011.1,170.5,147085.8,NA,NA,NA,NA
8,2050,36109,3,51,NA,NA,NA,1.2,556568,14964.2,24.8,9780,NA,NA,NA,NA
8,2050,36109,3,52,NA,NA,NA,43.1,52746575,1411432,3560.6,16064537,NA,NA,NA,NA
8,2050,36109,3,53,NA,NA,NA,2.4,3556870.5,87717,158.7,64420.9,NA,NA,NA,NA
8,2050,36109,3,54,NA,NA,NA,2,2080447.9,55834.1,356.9,51799.8,NA,NA,NA,NA
8,2050,36109,3,61,NA,NA,NA,30.7,12424372.3,287504.8,270.5,380671.9,NA,NA,NA,NA
8,2050,36109,3,62,NA,NA,NA,88.8,33188530.6,756137.2,330.3,64926.1,8628.6,7624.6,2847.8,4775.2
8,2050,36109,5,11,NA,NA,NA,0.6,6153287,169651.7,2930.4,160399,NA,NA,NA,NA
8,2050,36109,5,21,NA,NA,NA,1,397221709.2,11357492.5,33214.3,39273981.4,NA,NA,NA,NA
8,2050,36109,5,31,NA,NA,NA,1.1,375466830.1,10115960.7,29597.9,33835745.8,NA,NA,NA,NA
8,2050,36109,5,32,NA,NA,NA,0.1,40732877.7,1172329.8,3212.4,4204263.6,NA,NA,NA,NA
8,2050,36109,5,41,NA,NA,NA,4.3,3505514.9,98385.1,112.4,186355.6,NA,NA,NA,NA
8,2050,36109,5,42,NA,NA,NA,1.2,1087579.4,30469.7,35.4,67793.2,NA,NA,NA,NA
8,2050,36109,5,43,NA,NA,NA,0.5,1835208.1,50011.1,170.5,147085.8,NA,NA,NA,NA
8,2050,36109,5,51,NA,NA,NA,2.3,556568,14964.2,24.8,9780,NA,NA,NA,NA
8,2050,36109,5,52,NA,NA,NA,11,52746575,1411432,3560.6,16064537,NA,NA,NA,NA
8,2050,36109,5,53,NA,NA,NA,0.6,3556870.5,87717,158.7,64420.9,NA,NA,NA,NA
8,2050,36109,5,54,NA,NA,NA,0,2080447.9,55834.1,356.9,51799.8,NA,NA,NA,NA
8,2050,36109,5,61,NA,NA,NA,6.5,12424372.3,287504.8,270.5,380671.9,NA,NA,NA,NA
8,2050,36109,5,62,NA,NA,NA,0.4,33188530.6,756137.2,330.3,64926.1,8628.6,7624.6,2847.8,4775.2
8,2050,36109,6,11,NA,NA,NA,0,6153287,169651.7,2930.4,160399,NA,NA,NA,NA
8,2050,36109,6,21,NA,NA,NA,0.5,397221709.2,11357492.5,33214.3,39273981.4,NA,NA,NA,NA
8,2050,36109,6,31,NA,NA,NA,0.5,375466830.1,10115960.7,29597.9,33835745.8,NA,NA,NA,NA
8,2050,36109,6,32,NA,NA,NA,0.1,40732877.7,1172329.8,3212.4,4204263.6,NA,NA,NA,NA
8,2050,36109,6,41,NA,NA,NA,0,3505514.9,98385.1,112.4,186355.6,NA,NA,NA,NA
8,2050,36109,6,42,NA,NA,NA,0,1087579.4,30469.7,35.4,67793.2,NA,NA,NA,NA
8,2050,36109,6,43,NA,NA,NA,0,1835208.1,50011.1,170.5,147085.8,NA,NA,NA,NA
8,2050,36109,6,51,NA,NA,NA,0,556568,14964.2,24.8,9780,NA,NA,NA,NA
8,2050,36109,6,52,NA,NA,NA,0.2,52746575,1411432,3560.6,16064537,NA,NA,NA,NA
8,2050,36109,6,53,NA,NA,NA,0,3556870.5,87717,158.7,64420.9,NA,NA,NA,NA
8,2050,36109,6,54,NA,NA,NA,0,2080447.9,55834.1,356.9,51799.8,NA,NA,NA,NA
8,2050,36109,6,61,NA,NA,NA,0,12424372.3,287504.8,270.5,380671.9,NA,NA,NA,NA
8,2050,36109,6,62,NA,NA,NA,0.1,33188530.6,756137.2,330.3,64926.1,8628.6,7624.6,2847.8,4775.2
8,2050,36109,31,11,NA,NA,NA,0,6153287,169651.7,2930.4,160399,NA,NA,NA,NA
8,2050,36109,31,21,NA,NA,NA,0.6,397221709.2,11357492.5,33214.3,39273981.4,NA,NA,NA,NA
8,2050,36109,31,31,NA,NA,NA,0.8,375466830.1,10115960.7,29597.9,33835745.8,NA,NA,NA,NA
8,2050,36109,31,32,NA,NA,NA,0.1,40732877.7,1172329.8,3212.4,4204263.6,NA,NA,NA,NA
8,2050,36109,31,41,NA,NA,NA,0,3505514.9,98385.1,112.4,186355.6,NA,NA,NA,NA
8,2050,36109,31,42,NA,NA,NA,0,1087579.4,30469.7,35.4,67793.2,NA,NA,NA,NA
8,2050,36109,31,43,NA,NA,NA,0,1835208.1,50011.1,170.5,147085.8,NA,NA,NA,NA
8,2050,36109,31,51,NA,NA,NA,0,556568,14964.2,24.8,9780,NA,NA,NA,NA
8,2050,36109,31,52,NA,NA,NA,0.2,52746575,1411432,3560.6,16064537,NA,NA,NA,NA
8,2050,36109,31,53,NA,NA,NA,0,3556870.5,87717,158.7,64420.9,NA,NA,NA,NA
8,2050,36109,31,54,NA,NA,NA,0,2080447.9,55834.1,356.9,51799.8,NA,NA,NA,NA
8,2050,36109,31,61,NA,NA,NA,0.1,12424372.3,287504.8,270.5,380671.9,NA,NA,NA,NA
8,2050,36109,31,62,NA,NA,NA,0.1,33188530.6,756137.2,330.3,64926.1,8628.6,7624.6,2847.8,4775.2
8,2050,36109,79,11,NA,NA,NA,4.7,6153287,169651.7,2930.4,160399,NA,NA,NA,NA
8,2050,36109,79,21,NA,NA,NA,4.4,397221709.2,11357492.5,33214.3,39273981.4,NA,NA,NA,NA
8,2050,36109,79,31,NA,NA,NA,5.1,375466830.1,10115960.7,29597.9,33835745.8,NA,NA,NA,NA
8,2050,36109,79,32,NA,NA,NA,0.6,40732877.7,1172329.8,3212.4,4204263.6,NA,NA,NA,NA
8,2050,36109,79,41,NA,NA,NA,0.8,3505514.9,98385.1,112.4,186355.6,NA,NA,NA,NA
8,2050,36109,79,42,NA,NA,NA,0.2,1087579.4,30469.7,35.4,67793.2,NA,NA,NA,NA
8,2050,36109,79,43,NA,NA,NA,0.1,1835208.1,50011.1,170.5,147085.8,NA,NA,NA,NA
8,2050,36109,79,51,NA,NA,NA,0.1,556568,14964.2,24.8,9780,NA,NA,NA,NA
8,2050,36109,79,52,NA,NA,NA,5,52746575,1411432,3560.6,16064537,NA,NA,NA,NA
8,2050,36109,79,53,NA,NA,NA,0.3,3556870.5,87717,158.7,64420.9,NA,NA,NA,NA
8,2050,36109,79,54,NA,NA,NA,0.8,2080447.9,55834.1,356.9,51799.8,NA,NA,NA,NA
8,2050,36109,79,61,NA,NA,NA,1.4,12424372.3,287504.8,270.5,380671.9,NA,NA,NA,NA
8,2050,36109,79,62,NA,NA,NA,3.2,33188530.6,756137.2,330.3,64926.1,8628.6,7624.6,2847.8,4775.2
8,2050,36109,87,11,NA,NA,NA,4.7,6153287,169651.7,2930.4,160399,NA,NA,NA,NA
8,2050,36109,87,21,NA,NA,NA,4.5,397221709.2,11357492.5,33214.3,39273981.4,NA,NA,NA,NA
8,2050,36109,87,31,NA,NA,NA,5.2,375466830.1,10115960.7,29597.9,33835745.8,NA,NA,NA,NA
8,2050,36109,87,32,NA,NA,NA,0.7,40732877.7,1172329.8,3212.4,4204263.6,NA,NA,NA,NA
8,2050,36109,87,41,NA,NA,NA,0.8,3505514.9,98385.1,112.4,186355.6,NA,NA,NA,NA
8,2050,36109,87,42,NA,NA,NA,0.2,1087579.4,30469.7,35.4,67793.2,NA,NA,NA,NA
8,2050,36109,87,43,NA,NA,NA,0.1,1835208.1,50011.1,170.5,147085.8,NA,NA,NA,NA
8,2050,36109,87,51,NA,NA,NA,0.1,556568,14964.2,24.8,9780,NA,NA,NA,NA
8,2050,36109,87,52,NA,NA,NA,5,52746575,1411432,3560.6,16064537,NA,NA,NA,NA
8,2050,36109,87,53,NA,NA,NA,0.3,3556870.5,87717,158.7,64420.9,NA,NA,NA,NA
8,2050,36109,87,54,NA,NA,NA,0.9,2080447.9,55834.1,356.9,51799.8,NA,NA,NA,NA
8,2050,36109,87,61,NA,NA,NA,1.4,12424372.3,287504.8,270.5,380671.9,NA,NA,NA,NA
8,2050,36109,87,62,NA,NA,NA,3.3,33188530.6,756137.2,330.3,64926.1,8628.6,7624.6,2847.8,4775.2
8,2050,36109,90,11,NA,NA,NA,2605.3,6153287,169651.7,2930.4,160399,NA,NA,NA,NA
8,2050,36109,90,21,NA,NA,NA,93525,397221709.2,11357492.5,33214.3,39273981.4,NA,NA,NA,NA
8,2050,36109,90,31,NA,NA,NA,119459.2,375466830.1,10115960.7,29597.9,33835745.8,NA,NA,NA,NA
8,2050,36109,90,32,NA,NA,NA,13961.2,40732877.7,1172329.8,3212.4,4204263.6,NA,NA,NA,NA
8,2050,36109,90,41,NA,NA,NA,4848.3,3505514.9,98385.1,112.4,186355.6,NA,NA,NA,NA
8,2050,36109,90,42,NA,NA,NA,1551.5,1087579.4,30469.7,35.4,67793.2,NA,NA,NA,NA
8,2050,36109,90,43,NA,NA,NA,1988.3,1835208.1,50011.1,170.5,147085.8,NA,NA,NA,NA
8,2050,36109,90,51,NA,NA,NA,776.1,556568,14964.2,24.8,9780,NA,NA,NA,NA
8,2050,36109,90,52,NA,NA,NA,45586.8,52746575,1411432,3560.6,16064537,NA,NA,NA,NA
8,2050,36109,90,53,NA,NA,NA,2891,3556870.5,87717,158.7,64420.9,NA,NA,NA,NA
8,2050,36109,90,54,NA,NA,NA,2464.6,2080447.9,55834.1,356.9,51799.8,NA,NA,NA,NA
8,2050,36109,90,61,NA,NA,NA,17281.2,12424372.3,287504.8,270.5,380671.9,NA,NA,NA,NA
8,2050,36109,90,62,NA,NA,NA,44613.8,33188530.6,756137.2,330.3,64926.1,8628.6,7624.6,2847.8,4775.2
8,2050,36109,91,11,NA,NA,NA,31170.8,6153287,169651.7,2930.4,160399,NA,NA,NA,NA
8,2050,36109,91,21,NA,NA,NA,1118384.1,397221709.2,11357492.5,33214.3,39273981.4,NA,NA,NA,NA
8,2050,36109,91,31,NA,NA,NA,1426570,375466830.1,10115960.7,29597.9,33835745.8,NA,NA,NA,NA
8,2050,36109,91,32,NA,NA,NA,166716.9,40732877.7,1172329.8,3212.4,4204263.6,NA,NA,NA,NA
8,2050,36109,91,41,NA,NA,NA,57568.8,3505514.9,98385.1,112.4,186355.6,NA,NA,NA,NA
8,2050,36109,91,42,NA,NA,NA,18423.7,1087579.4,30469.7,35.4,67793.2,NA,NA,NA,NA
8,2050,36109,91,43,NA,NA,NA,23302.4,1835208.1,50011.1,170.5,147085.8,NA,NA,NA,NA
8,2050,36109,91,51,NA,NA,NA,9544.4,556568,14964.2,24.8,9780,NA,NA,NA,NA
8,2050,36109,91,52,NA,NA,NA,537202,52746575,1411432,3560.6,16064537,NA,NA,NA,NA
8,2050,36109,91,53,NA,NA,NA,34069,3556870.5,87717,158.7,64420.9,NA,NA,NA,NA
8,2050,36109,91,54,NA,NA,NA,29184.9,2080447.9,55834.1,356.9,51799.8,NA,NA,NA,NA
8,2050,36109,91,61,NA,NA,NA,203344.8,12424372.3,287504.8,270.5,380671.9,NA,NA,NA,NA
8,2050,36109,91,62,NA,NA,NA,520776.5,33188530.6,756137.2,330.3,64926.1,8628.6,7624.6,2847.8,4775.2
8,2050,36109,98,11,NA,NA,NA,2625.4,6153287,169651.7,2930.4,160399,NA,NA,NA,NA
8,2050,36109,98,21,NA,NA,NA,93697.9,397221709.2,11357492.5,33214.3,39273981.4,NA,NA,NA,NA
8,2050,36109,98,31,NA,NA,NA,119636.9,375466830.1,10115960.7,29597.9,33835745.8,NA,NA,NA,NA
8,2050,36109,98,32,NA,NA,NA,13984,40732877.7,1172329.8,3212.4,4204263.6,NA,NA,NA,NA
8,2050,36109,98,41,NA,NA,NA,4960.5,3505514.9,98385.1,112.4,186355.6,NA,NA,NA,NA
8,2050,36109,98,42,NA,NA,NA,1584.3,1087579.4,30469.7,35.4,67793.2,NA,NA,NA,NA
8,2050,36109,98,43,NA,NA,NA,2003.8,1835208.1,50011.1,170.5,147085.8,NA,NA,NA,NA
8,2050,36109,98,51,NA,NA,NA,836.6,556568,14964.2,24.8,9780,NA,NA,NA,NA
8,2050,36109,98,52,NA,NA,NA,45913.2,52746575,1411432,3560.6,16064537,NA,NA,NA,NA
8,2050,36109,98,53,NA,NA,NA,2910.4,3556870.5,87717,158.7,64420.9,NA,NA,NA,NA
8,2050,36109,98,54,NA,NA,NA,2467.8,2080447.9,55834.1,356.9,51799.8,NA,NA,NA,NA
8,2050,36109,98,61,NA,NA,NA,17456.4,12424372.3,287504.8,270.5,380671.9,NA,NA,NA,NA
8,2050,36109,98,62,NA,NA,NA,44644.7,33188530.6,756137.2,330.3,64926.1,8628.6,7624.6,2847.8,4775.2
8,2050,36109,100,11,NA,NA,NA,0.2,6153287,169651.7,2930.4,160399,NA,NA,NA,NA
8,2050,36109,100,21,NA,NA,NA,0.5,397221709.2,11357492.5,33214.3,39273981.4,NA,NA,NA,NA
8,2050,36109,100,31,NA,NA,NA,0.5,375466830.1,10115960.7,29597.9,33835745.8,NA,NA,NA,NA
8,2050,36109,100,32,NA,NA,NA,0.1,40732877.7,1172329.8,3212.4,4204263.6,NA,NA,NA,NA
8,2050,36109,100,41,NA,NA,NA,0,3505514.9,98385.1,112.4,186355.6,NA,NA,NA,NA
8,2050,36109,100,42,NA,NA,NA,0,1087579.4,30469.7,35.4,67793.2,NA,NA,NA,NA
8,2050,36109,100,43,NA,NA,NA,0,1835208.1,50011.1,170.5,147085.8,NA,NA,NA,NA
8,2050,36109,100,51,NA,NA,NA,0,556568,14964.2,24.8,9780,NA,NA,NA,NA
8,2050,36109,100,52,NA,NA,NA,0.3,52746575,1411432,3560.6,16064537,NA,NA,NA,NA
8,2050,36109,100,53,NA,NA,NA,0,3556870.5,87717,158.7,64420.9,NA,NA,NA,NA
8,2050,36109,100,54,NA,NA,NA,0,2080447.9,55834.1,356.9,51799.8,NA,NA,NA,NA
8,2050,36109,100,61,NA,NA,NA,0.3,12424372.3,287504.8,270.5,380671.9,NA,NA,NA,NA
8,2050,36109,100,62,NA,NA,NA,0.7,33188530.6,756137.2,330.3,64926.1,8628.6,7624.6,2847.8,4775.2
8,2050,36109,106,11,NA,NA,NA,0.1,6153287,169651.7,2930.4,160399,NA,NA,NA,NA
8,2050,36109,106,21,NA,NA,NA,10.2,397221709.2,11357492.5,33214.3,39273981.4,NA,NA,NA,NA
8,2050,36109,106,31,NA,NA,NA,9.7,375466830.1,10115960.7,29597.9,33835745.8,NA,NA,NA,NA
8,2050,36109,106,32,NA,NA,NA,1.2,40732877.7,1172329.8,3212.4,4204263.6,NA,NA,NA,NA
8,2050,36109,106,41,NA,NA,NA,0.5,3505514.9,98385.1,112.4,186355.6,NA,NA,NA,NA
8,2050,36109,106,42,NA,NA,NA,0.1,1087579.4,30469.7,35.4,67793.2,NA,NA,NA,NA
8,2050,36109,106,43,NA,NA,NA,0.2,1835208.1,50011.1,170.5,147085.8,NA,NA,NA,NA
8,2050,36109,106,51,NA,NA,NA,0.1,556568,14964.2,24.8,9780,NA,NA,NA,NA
8,2050,36109,106,52,NA,NA,NA,4.4,52746575,1411432,3560.6,16064537,NA,NA,NA,NA
8,2050,36109,106,53,NA,NA,NA,0.2,3556870.5,87717,158.7,64420.9,NA,NA,NA,NA
8,2050,36109,106,54,NA,NA,NA,0.2,2080447.9,55834.1,356.9,51799.8,NA,NA,NA,NA
8,2050,36109,106,61,NA,NA,NA,1.1,12424372.3,287504.8,270.5,380671.9,NA,NA,NA,NA
8,2050,36109,106,62,NA,NA,NA,3.3,33188530.6,756137.2,330.3,64926.1,8628.6,7624.6,2847.8,4775.2
8,2050,36109,107,11,NA,NA,NA,0,6153287,169651.7,2930.4,160399,NA,NA,NA,NA
8,2050,36109,107,21,NA,NA,NA,3.9,397221709.2,11357492.5,33214.3,39273981.4,NA,NA,NA,NA
8,2050,36109,107,31,NA,NA,NA,3.6,375466830.1,10115960.7,29597.9,33835745.8,NA,NA,NA,NA
8,2050,36109,107,32,NA,NA,NA,0.4,40732877.7,1172329.8,3212.4,4204263.6,NA,NA,NA,NA
8,2050,36109,107,41,NA,NA,NA,0.1,3505514.9,98385.1,112.4,186355.6,NA,NA,NA,NA
8,2050,36109,107,42,NA,NA,NA,0,1087579.4,30469.7,35.4,67793.2,NA,NA,NA,NA
8,2050,36109,107,43,NA,NA,NA,0,1835208.1,50011.1,170.5,147085.8,NA,NA,NA,NA
8,2050,36109,107,51,NA,NA,NA,0,556568,14964.2,24.8,9780,NA,NA,NA,NA
8,2050,36109,107,52,NA,NA,NA,0.9,52746575,1411432,3560.6,16064537,NA,NA,NA,NA
8,2050,36109,107,53,NA,NA,NA,0.1,3556870.5,87717,158.7,64420.9,NA,NA,NA,NA
8,2050,36109,107,54,NA,NA,NA,0,2080447.9,55834.1,356.9,51799.8,NA,NA,NA,NA
8,2050,36109,107,61,NA,NA,NA,0.4,12424372.3,287504.8,270.5,380671.9,NA,NA,NA,NA
8,2050,36109,107,62,NA,NA,NA,1.1,33188530.6,756137.2,330.3,64926.1,8628.6,7624.6,2847.8,4775.2
8,2050,36109,110,11,NA,NA,NA,0.1,6153287,169651.7,2930.4,160399,NA,NA,NA,NA
8,2050,36109,110,21,NA,NA,NA,0.5,397221709.2,11357492.5,33214.3,39273981.4,NA,NA,NA,NA
8,2050,36109,110,31,NA,NA,NA,0.4,375466830.1,10115960.7,29597.9,33835745.8,NA,NA,NA,NA
8,2050,36109,110,32,NA,NA,NA,0.1,40732877.7,1172329.8,3212.4,4204263.6,NA,NA,NA,NA
8,2050,36109,110,41,NA,NA,NA,0,3505514.9,98385.1,112.4,186355.6,NA,NA,NA,NA
8,2050,36109,110,42,NA,NA,NA,0,1087579.4,30469.7,35.4,67793.2,NA,NA,NA,NA
8,2050,36109,110,43,NA,NA,NA,0,1835208.1,50011.1,170.5,147085.8,NA,NA,NA,NA
8,2050,36109,110,51,NA,NA,NA,0,556568,14964.2,24.8,9780,NA,NA,NA,NA
8,2050,36109,110,52,NA,NA,NA,0.3,52746575,1411432,3560.6,16064537,NA,NA,NA,NA
8,2050,36109,110,53,NA,NA,NA,0,3556870.5,87717,158.7,64420.9,NA,NA,NA,NA
8,2050,36109,110,54,NA,NA,NA,0,2080447.9,55834.1,356.9,51799.8,NA,NA,NA,NA
8,2050,36109,110,61,NA,NA,NA,0.3,12424372.3,287504.8,270.5,380671.9,NA,NA,NA,NA
8,2050,36109,110,62,NA,NA,NA,0.7,33188530.6,756137.2,330.3,64926.1,8628.6,7624.6,2847.8,4775.2
8,2050,36109,112,11,NA,NA,NA,0,6153287,169651.7,2930.4,160399,NA,NA,NA,NA
8,2050,36109,112,21,NA,NA,NA,0.3,397221709.2,11357492.5,33214.3,39273981.4,NA,NA,NA,NA
8,2050,36109,112,31,NA,NA,NA,0.3,375466830.1,10115960.7,29597.9,33835745.8,NA,NA,NA,NA
8,2050,36109,112,32,NA,NA,NA,0,40732877.7,1172329.8,3212.4,4204263.6,NA,NA,NA,NA
8,2050,36109,112,41,NA,NA,NA,0,3505514.9,98385.1,112.4,186355.6,NA,NA,NA,NA
8,2050,36109,112,42,NA,NA,NA,0,1087579.4,30469.7,35.4,67793.2,NA,NA,NA,NA
8,2050,36109,112,43,NA,NA,NA,0,1835208.1,50011.1,170.5,147085.8,NA,NA,NA,NA
8,2050,36109,112,51,NA,NA,NA,0,556568,14964.2,24.8,9780,NA,NA,NA,NA
8,2050,36109,112,52,NA,NA,NA,0,52746575,1411432,3560.6,16064537,NA,NA,NA,NA
8,2050,36109,112,53,NA,NA,NA,0,3556870.5,87717,158.7,64420.9,NA,NA,NA,NA
8,2050,36109,112,54,NA,NA,NA,0,2080447.9,55834.1,356.9,51799.8,NA,NA,NA,NA
8,2050,36109,112,61,NA,NA,NA,0.2,12424372.3,287504.8,270.5,380671.9,NA,NA,NA,NA
8,2050,36109,112,62,NA,NA,NA,0.5,33188530.6,756137.2,330.3,64926.1,8628.6,7624.6,2847.8,4775.2
8,2050,36109,115,11,NA,NA,NA,0,6153287,169651.7,2930.4,160399,NA,NA,NA,NA
8,2050,36109,115,21,NA,NA,NA,0,397221709.2,11357492.5,33214.3,39273981.4,NA,NA,NA,NA
8,2050,36109,115,31,NA,NA,NA,0,375466830.1,10115960.7,29597.9,33835745.8,NA,NA,NA,NA
8,2050,36109,115,32,NA,NA,NA,0,40732877.7,1172329.8,3212.4,4204263.6,NA,NA,NA,NA
8,2050,36109,115,41,NA,NA,NA,0,3505514.9,98385.1,112.4,186355.6,NA,NA,NA,NA
8,2050,36109,115,42,NA,NA,NA,0,1087579.4,30469.7,35.4,67793.2,NA,NA,NA,NA
8,2050,36109,115,43,NA,NA,NA,0,1835208.1,50011.1,170.5,147085.8,NA,NA,NA,NA
8,2050,36109,115,51,NA,NA,NA,0,556568,14964.2,24.8,9780,NA,NA,NA,NA
8,2050,36109,115,52,NA,NA,NA,0.1,52746575,1411432,3560.6,16064537,NA,NA,NA,NA
8,2050,36109,115,53,NA,NA,NA,0,3556870.5,87717,158.7,64420.9,NA,NA,NA,NA
8,2050,36109,115,54,NA,NA,NA,0,2080447.9,55834.1,356.9,51799.8,NA,NA,NA,NA
8,2050,36109,115,61,NA,NA,NA,0.1,12424372.3,287504.8,270.5,380671.9,NA,NA,NA,NA
8,2050,36109,115,62,NA,NA,NA,0.1,33188530.6,756137.2,330.3,64926.1,8628.6,7624.6,2847.8,4775.2
8,2050,36109,116,11,NA,NA,NA,0,6153287,169651.7,2930.4,160399,NA,NA,NA,NA
8,2050,36109,116,21,NA,NA,NA,1.3,397221709.2,11357492.5,33214.3,39273981.4,NA,NA,NA,NA
8,2050,36109,116,31,NA,NA,NA,1.2,375466830.1,10115960.7,29597.9,33835745.8,NA,NA,NA,NA
8,2050,36109,116,32,NA,NA,NA,0.1,40732877.7,1172329.8,3212.4,4204263.6,NA,NA,NA,NA
8,2050,36109,116,41,NA,NA,NA,0.1,3505514.9,98385.1,112.4,186355.6,NA,NA,NA,NA
